Code,City,Country,AIRPORT
16166,Windsor,Canada,Windsor
16167,Watson Lake,Canada,Watson Lake
16168,Yarmouth,Canada,Yarmouth
16169,Kenora,Canada,Kenora
16170,Lethbridge,Canada,Lethbridge County
16171,Moncton,Canada,Greater Moncton Romeo Leblanc International
16172,Comox,Canada,Comox
16173,Regina,Canada,Regina International
16174,Thunder Bay,Canada,Thunder Bay
16175,Grande Prairie,Canada,Grande Prairie
16176,Yorkton,Canada,Yorkton Municipal
16177,North Battleford,Canada,North Battleford
16178,Gander,Canada,Gander International
16179,Sydney,Canada,Sydney
16180,Quesnel,Canada,Quesnel
16181,Resolute Bay,Canada,Resolute Bay
16182,Chicoutimi,Canada,St Honore
16183,Dean River,Canada,Dean River
16184,Roberval,Canada,Roberval
16185,Red Lake,Canada,Red Lake
16186,Trois Rivieres,Canada,Trois Rivieres
16187,Rankin Inlet,Canada,Rankin Inlet
16188,Sudbury,Canada,Sudbury
16189,Sherbrooke,Canada,Sherbrooke
16190,Stony Rapids,Canada,Stony Rapids
16191,Saint John,Canada,Saint John
16192,St. Leonard,Canada,St Leonard Cyr
16193,Fort Smith,Canada,Fort Smith
16194,Salmon Arm,Canada,Salmon Arm
16195,Marathon,Canada,Marathon
16196,Nanisivik,Canada,Nanisivik
16197,St. Theresa Point,Canada,St. Theresa Point
16198,Summerside,Canada,Summerside
16199,Saglek,Canada,Saglek
16201,Pembroke,Canada,Pembroke
16202,Cape Dorset,Canada,Cape Dorset
16203,Alma,Canada,Chesterfield Inlet
16204,Sullivan Bay,Canada,Sullivan Bay Water Aerodrome
16205,Thompson,Canada,Thompson
16206,Terrace Bay,Canada,Terrace Bay
16207,Big Trout Lake,Canada,Big Trout Lake
16208,La Macaza,Canada,Mont-Tremblant International
16209,Riviere-au-Tonnerre,Canada,Riviere Au Tonnerre
16210,Toronto,Canada,Toronto Metropolitan Area
16211,Tofino,Canada,Tofino Seaplane Base
16212,Tasiujuaq,Canada,Tasiujaq
16213,Trenton,Canada,Trenton
16214,Timmins,Canada,Victor M Power
16215,Toronto,Canada,Billy Bishop Toronto City
16216,Tuktoyaktuk,Canada,Tuktoyaktuk
16217,Montreal,Canada,Pierre Elliott Trudeau International
16218,Yuma,AZ,Yuma MCAS/Yuma International
16219,Repulse Bay,Canada,Naujaat
16220,Hall Beach,Canada,Hall Beach
16221,Rouyn-Noranda,Canada,Rouyn-Noranda
16222,Moroni,Comoros,Iconi
16223,Bonaventure,Canada,Bonaventure
16224,Lac La Ronge,Canada,La Ronge
16225,Cape Dyer,Canada,Cape Dyer
16226,Val d'Or,Canada,Val d'Or
16227,Fort Chimo,Canada,Fort Chimo
16228,Norman Wells,Canada,Norman Wells
16229,Vancouver,Canada,Vancouver International
16230,Buffalo Narrows,Canada,Buffalo Narrows
16231,Kangiqsujuaq,Canada,Kangiqsujuaq Wakeham Bay
16232,Winnipeg,Canada,James Armstrong Richardson International
16233,Victoria,Canada,Victoria Inner Harbour
16234,Deline,Canada,Deline
16235,Wabush,Canada,Wabush
16236,Williams Lake,Canada,Williams Lake
16237,Chute-Des-Passes,Canada,Chute-Des-Passes
16238,White River,Canada,White River
16239,Wrigley,Canada,Wrigley
16240,Cranbrook,Canada,Canadian Rockies International
16241,Edmonton,Canada,Edmonton City Centre
16242,Saskatoon,Canada,John G Diefenbaker International
16243,Medicine Hat,Canada,Medicine Hat
16244,Fort St. John,Canada,Fort St. John
16245,Rimouski,Canada,Rimouski
16246,Sioux Lookout,Canada,Sioux Lookout
16247,Pangnirtung,Canada,Pangnirtung
16248,Beaver Creek,Canada,Beaver Creek
16249,Earlton,Canada,Timiskaming Regional
16250,Prince George,Canada,Prince George
16251,Terrace,Canada,Terrace
16252,London,Canada,London
16253,Abbotsford,Canada,Abbotsford
16254,Whitehorse,Canada,Erik Nielsen International
16255,Wawa,Canada,Wawa
16256,North Bay,Canada,North Bay
16257,Calgary,Canada,Calgary International
16258,Smithers,Canada,Smithers
16259,Fort Nelson,Canada,Fort Nelson
16260,Penticton,Canada,Penticton
16261,Charlottetown,Canada,Charlottetown
16262,Taloyoak,Canada,Taloyoak
16263,Victoria,Canada,Victoria International
16264,Lynn Lake,Canada,Lynn Lake
16265,Swift Current,Canada,Swift Current
16266,Churchill,Canada,Churchill
16267,Goose Bay,Canada,Goose Bay
16268,St. John's,Canada,St. John's International
16269,Kapuskasing,Canada,Kapuskasing
16270,Mont Joli,Canada,Mont Joli
16271,Toronto,Canada,Lester B. Pearson International
16272,Gore Bay,Canada,Gore Bay/Manitoulin
16273,Yellowknife,Canada,Yellowknife
16274,Slave Lake,Canada,Slave Lake
16275,Sandspit,Canada,Sandspit
16276,Sarnia,Canada,Chris Hadfield
16277,Coral Harbour,Canada,Coral Harbour
16278,Port Hardy,Canada,Port Hardy
16279,Sept-Iles,Canada,Sept-Iles
16280,Alice Arm,Canada,Alice Arm
16281,Zadar,Croatia,Zadar
16282,Zagreb,Croatia,Zagreb
16283,Zahedan,Iran,Zahedan International
16284,Valdivia,Chile,Las Marias
16285,Zamboanga,Philippines,Zamboanga International
16286,Zaragoza,Spain,Zaragoza AB
16288,Bathurst,Canada,Bathurst
16289,Biloela,Australia,Biloela (Thangool)
16290,Bromont,Canada,Bromont Roland Desourdy
16291,Bowen,Australia,Bowen
16292,Branson,MO,John the Diver
16293,Zacatecas,Mexico,General Leobardo C. Ruiz International
16294,Temuco,Chile,Maquehue
16295,Bella Bella,Canada,Denny Island
16296,Faro,Canada,Faro
16297,Fort McPherson,Canada,Fort McPherson
16298,Fort Norman,Canada,Fort Norman
16299,Grand Forks,Canada,Grand Forks
16300,Ngoma,Zambia,Ngoma
16301,Gethsemani,Canada,Gethsemani
16302,Zhanjiang,China,Zhanjiang
16303,Ziguinchor,Senegal,Ziguinchor
16304,Ixtapa/Zihuatanejo,Mexico,Ixtapa-Zihuatanejo International
16305,Kasaba Bay,Zambia,Kasaba Bay
16306,Manzanillo,Mexico,Playa de Oro International
16307,La Tabatiere,Canada,La Tabatiere
16308,Sena Madureira,Brazil,Sena Madureira
16309,Masset,Canada,Masset
16310,Nanaimo,Canada,Harbour
16311,Nyac,AK,Nyac
16312,Zinder,Niger,Zinder
16313,Newman,Australia,Newman
16314,Ingolstadt,Germany,Ingolstadt
16315,Zanzibar,Tanzania,Abeid Amani Karume International
16316,Ocean Falls,Canada,Ocean Falls
16318,Osorno,Chile,Canal Bajo Carlos Hott Siebert
16319,Sachigo Lake,Canada,Sachigo Lake
16320,Queenstown,New Zealand,Queenstown
16321,Zurich,Switzerland,Zurich
16322,San Salvador,The Bahamas,San Salvador International
16323,Sligo,Ireland,Sligo Bus Station
16324,Sassandra,Cote d'Ivoire,Sassandra
16325,Stewart,Canada,Stewart
16326,Prince Rupert,Canada,Prince Rupert Seal Cove Heliport
16327,Zakinthos,Greece,Dionysios Solomos
16328,Tahsis,Canada,Tahsis
16329,Zhuhai,China,Jinwan
16330,Churchill Falls,Canada,Churchill Falls
16331,Miandrivazo,Madagascar,Miandrivazo
16332,Savannakhet,Laos,Savannakhet International
16333,Wollaston Lake,Canada,Wollaston Lake
16334,Rota,Spain,Rota
16335,Albuquerque,NM,Double Eagle II
16336,Gasquet,CA,Ward Field
16337,San Isidro,Dominican Republic,San Isidro International
16338,Sculthorpe,United Kingdom,Sculthorpe
16339,Illinois Creek,AK,Illinois Creek
16340,Chomondely Sound,AK,Chomondely Sound
16341,Coal Bay,AK,Coal Bay
16342,Happy Harbour,AK,Happy Harbour
16343,Lancaster Cove,AK,Lancaster Cove
16344,Reid Cove,AK,Reid Cove
16345,Saltery Cove,AK,Saltery Cove
16346,Clover Bay,AK,Clover Bay
16347,El Capitan,AK,El Capitan Peak
16348,Salmon Bay Lake,AK,Salmon Bay Lake
16352,Cloverdale,CA,Cloverdale Municipal
16353,North Kingstown,RI,Quonset State
16354,Nappanee,IN,Nappanee Municipal
16355,Paradise,CA,Paradise Skypark
16356,Kennewick,WA,Vista Field
16357,Delta,CO,Blake Field
16358,Waterville,WA,Waterville
16359,Sylhet,Bangladesh,Savannakhet
16360,Mzuzu,Malawi,Mzuzu
16361,Zanesville,OH,Zanesville Municipal
16363,Fernandina Beach,FL,Fernandina Beach Municipal
16364,Panama City,Panama,Marcos A Gelabert International
16385,Ad-Dabbah,Sudan,Ad-Dabbah
16386,Aua Island,Papua New Guinea,Aua Island
16387,Abakan,Russia,Abakan
16388,Barretos,Brazil,Chafei Amsei
16389,Badana,Saudi Arabia,Badanah
16390,Beluga,AK,Beluga
16392,McCord,AK,McCord Seaplane Base
16393,Papua New Guinea,Papua New Guinea,City
16394,Marinduque,Philippines,Marinduque
16396,Nellie Juan,AK,Nellie Juan
16398,Bacolod,Philippines,Bacolod
16399,Sanandaj,Iran,Sanandaj
16400,Swindon,United Kingdom,Swindon
16401,Tinak,Marshall Islands,Tinak
16402,Pulau Tioman,Malaysia,Pulau Tioman
16403,Copiapo,Chile,Desierto de Atacama
16404,South Naknek,AK,Peter Pan Seafoods
16405,Nanchang,China,Nanchang Xiangtang
16406,Bagabag,Philippines,Bagabag
16407,Cornelio Procopio,Brazil,Cornelio Procopio
16408,Tokyo,Japan,Hyakuri
16409,Marquette,MI,K. I. Sawyer AFB
16410,Montserrat,Montserrat,W. H. Bramble
16411,Luxi,China,Mangshi
16412,Slaton,TX,Slaton Municipal
16413,Nevsehir,Turkey,Nevsehir
16414,Picayune,MS,Picayune Municipal
16415,Haikou,China,Haikou Dayingshan
16416,Hangzhou,China,Jianqiao
16417,Tuxtla Gutierrez,Mexico,Angel Albino Corzo International
16418,Mandalay,Burma,Mandalay International
16419,Sewanee,TN,Franklin County
16420,Amendola,Italy,Amendola
16421,Athens,Greece,Hellinikon
16422,Gulf Shores,AL,Jack Edwards
16423,Andalusia/Opp,AL,South Alabama Regional at Bill Benton Field
16424,Frankfort,MI,Frankfort Dow Memorial Field
16425,Potsdam,NY,Potsdam Municipal Damon Field
16426,Ada,OK,Ada Regional
16427,Tuxekan Island,AK,Naukati Bay Seaplane Base
16428,Marble Canyon,AZ,Marble Canyon
16429,Middlebury,VT,Middlebury State
16430,Zhezkazgan,Kazakhstan,Zhezkazgan
16431,Aberdeen,ID,Aberdeen Municipal
16432,Koroba,Papua New Guinea,Koroba
16433,Ingolstadt,Germany,Ingolstadt Manching
16434,Leon,Spain,Leon
16435,Loeriesfontein,South Africa,Loeriesfontein
16436,Mae Sot,Thailand,Mae Sot
16437,Oslo,Norway,Oslo Metropolitan Area
16438,Lima,OH,Lima
16439,Ulan-Ude,Russia,Mukhino
16440,Austin,TX,Robert Mueller Municipal
16441,Plainville,CT,Robertson Field
16442,Millbrook,NY,Sky Acres
16443,Cabo San Lucas,Mexico,Cabo San Lucas International
16444,Swidwin,Poland,Swidwin
16445,Driggs,ID,Driggs-Reed Memorial
16446,Masterton,New Zealand,Masterton
16447,Sulaymaniyah,Iraq,Sulaymaniyah International
16448,Forres,United Kingdom,RAF Kinloss
16449,Paragould,AR,Kirk Field
16450,Derby,Australia,Curtin
16451,Salome,AZ,Sheepy Hollow Ranch
16452,Saratov,Russia,Engels AFB
16453,Gregory,SD,Gregory Municipal Flynn Field
16454,Hamilton,NY,Hamilton Municipal
16455,Demopolis,AL,Demopolis Regional
16456,Jebel Ali,United Arab Emirates,Dubai Al Maktoum International
16457,Chatham Kent,Canada,Chatham-Kent
16458,El Palomar,Argentina,El Palomar
16459,Fremont,OH,Sandusky County Regional
16460,Barcelos,Brazil,Barcelos
16461,Lashkar Gah,Afghanistan,Bastion Airfield
16462,Muan,South Korea,Muan International
16463,Michellville,MD,Freeway
16464,Navoi,Uzbekistan,Navoi
16465,Weipa,Australia,Scherger
16466,Villavicencio,Colombia,Vanguardia
16467,Changchun,China,Longjia
16468,Philadelphia,MS,Philadelphia Municipal
16469,Wadena,MN,Wadena Municipal
16470,Bluffton,OH,Bluffton
16471,Sialkot,Pakistan,Sialkot International
16472,Independence Creek,AK,Independence Creek
16473,Wichita,KS,Beech Factory
16474,Jefferson,GA,Jackson County
16475,Durban,South Africa,King Shaka International
16476,Hyderabad,India,Rajiv Gandhi International
16477,Queretaro,Mexico,Queretaro Intercontinental
16478,Lebel-sur-Quevillon,Canada,Lebel-sur-Quevillon
16479,Montague,MA,Turners Falls
16480,Daqing Shi,China,Saertu
16481,Bayankhongor,Mongolia,Bayankhongor
16482,Albert,France,Albert Bray
16483,Khanty-Mansiysk,Russia,Khanty-Mansiysk
16484,Zanjan,Iran,Zanjan
16485,Mamitupo,Panama,Mamitupo
16486,Greenwood,Canada,Greenwood
16487,Taunton,MA,Taunton Municipal King Field
16488,Sampit,Indonesia,H.Asan
16489,Seward Peninsula,AK,Kelly Creek Airstrip
16490,Bear Fish Camp,AK,Bear Fish Camp
16491,Princeton,ME,Princeton Municipal
16492,Tubarao,Brazil,Tubarao
16493,Jiangsu,China,Lianyungang Baitabu
16494,Thablotin,Saudi Arabia,Thablotin
16495,Simsbury,CT,Simsbury
16496,Logan,WV,Logan County
16497,Fairhope,AL,H. L. Sonny Callahan
16498,Skaneateles,NY,Skaneateles Aero Drome
16499,Johnstown,NY,Fulton County
16500,Red Wing,MN,Red Wing Regional
16501,Madison,CT,Griswold
16502,Oxford,NC,Henderson Oxford
16503,Islesboro,ME,Islesboro
16504,Honesdale,PA,Cherry Ridge
16505,Fairbanks,AK,Gold King Creek
16506,Ekati,Canada,Ekati
16507,Cheongju,South Korea,Cheongju International
16508,Squaw Lake,AK,Squaw Lake
16509,Sevierville,TN,Gatlinburg-Pigeon Forge
16510,Beaufort,NC,Michael J. Smith Field
16511,Indianapolis,IN,Indianapolis Metro
16512,Mattituck,NY,Mattituck
16513,Colomac,Canada,Colomac
16514,Tabubil,Papua New Guinea,Tabubil
16515,Brewster,WA,Anderson Field
16516,Moscow,Russia,Ostafyevo
16517,Chemehuevi Valley,CA,Chemehuevi Valley
16518,Centralia,Canada,James T. Field Memorial
16519,Carlisle,PA,Carlisle
16520,Middletown,DE,Summit
16521,Big Piney,WY,Miley Memorial Field
16522,Londolovit,Papua New Guinea,Kunaye
16523,Parry Sound,Canada,Parry Sound Area Municipal
16524,Petersburg,WV,Grant County
16525,West Chester,PA,Brandywine
16526,Marshfield,MA,Marshfield Municipal George Harlow Field
16527,Monroeville,AL,Monroe County Aeroplex
16528,Richmond,VA,Hanover County Municipal
16529,Vinh City,Vietnam,Vinh
16530,Paraparaumu,New Zealand,Paraparaumu
16531,Abu Dhabi,United Arab Emirates,Al Bateen Executive
16532,Medina,OH,Medina Municipal
16533,Santo Domingo,Dominican Republic,Dr. Joaquin Balaguer International
16534,Clewiston,FL,Airglades
16535,Tambor,Costa Rica,Tambor
16536,Troy,AL,Troy Municipal at N Kenneth Campbell Field
16537,Notchitoches,LA,Natchitoches Regional
16538,Clinton,NC,Clinton Sampson County
16539,Indianapolis,IN,Eagle Creek Airpark
16540,Belfast,ME,Belfast Municipal
16541,Okeechobee,FL,Okeechobee County
16542,Walterboro,SC,Lowcountry Regional
16543,Northampton,MA,Northampton
16544,Simberi Island,Papua New Guinea,Simberi
16545,Telegraph Harbour,Canada,Telegraph Harbour
16546,Collingwood,Canada,Collingwood
16547,Pella,IA,Pella Municipal
16548,Hampton,NH,Hampton Airfield
16549,Winters,TX,Winters Municipal
16550,Tebepahwa,Botswana,Thebephatshwa
16551,Memmingen,Germany,Memmingen
16552,Burlington,NC,Burlington Alamance Regional
16553,Oxford,ME,Oxford County Regional
16554,Ganja,Azerbaijan,Ganja
16555,Midlothian/Waxahachie,TX,Mid Way Regional
16556,Nordholz,Germany,Nordholz
16557,Dwyer,Afghanistan,Dwyer
16558,Hammond,LA,Hammond Northshore Regional
16559,Shindand,Afghanistan,Shindand
16560,Bend,OR,Bend Municipal
16561,Springerville,AZ,Springerville Municipal
16562,Hindon,India,Hindon
16563,Osceola,WI,L O Simenstad Municipal
16564,Marsa Alam,Egypt,Marsa Alam International
16565,Uribia,Colombia,Puerto Bolivar
16566,Jean,NV,Jean
16567,Akun,AK,Akun
16568,Ocean City,NJ,Ocean City Municipal
16569,Hornell,NY,Hornell Municipal
16570,Whistler,Canada,Green Lake
16571,Penn Yan,NY,Penn Yan
16572,Searchlight,NV,Searchlight
16573,Broken Bow,NE,Broken Bow Municipal Keith Glaze Field
16574,Bogue,Mauritania,Abbaye
16575,Salamanca,Spain,Matacan
16576,Chingola,Zambia,Kasompe
16577,Moncks Corner,SC,Berkeley County
16578,Al Najaf,Iraq,Al Najaf International
16579,Hatay,Japan,Hatay
16580,Qugruc,AK,Qugruc
16581,Gold King 2,AK,Gold King 2
16582,Thomson,GA,Thomson McDuffie County
16583,Summerville,SC,Summerville
16584,Rampart,AK,Hunter Creek
16585,Sussex,NJ,Sussex
16586,Komo,Papua New Guinea,Komo Old
16587,St Stephen,Canada,St Stephen
16588,West Dover,VT,Deerfield Valley Regional
16589,Hallock,MN,Hallock Municipal
16590,Monbetsu,Japan,Monbetsu
16591,Saga,Japan,Saga
16592,Liwa,United Arab Emirates,Liwa Airbase
16593,Hefei,China,Xinqiao
16594,Willimantic,CT,Windham
16595,Kemerovo,Russia,Alexey Leonov
16596,Turkmenbashi,Turkmenistan,Turkmenbashi
16597,Sion,Switzerland,Sion
16598,Tracy,CA,Tracy Municipal
16599,Bedwell Harbour,Canada,Bedwell Harbour Water Aerodrome
16600,Berry Island,Canada,Farewell Harbour
16601,Bliss Landing,Canada,Bliss Landing Water Aerodrome
16602,Cordero Lodge,Canada,Cordero Lodge
16603,Deer Harbor,WA,Deer Harbor Marina
16604,Dent Island ,Canada,Dent Island Lodge
16605,Egmont,Canada,Egmont Water Aerodrome
16606,Galiano Island,Canada,Galiano Island Water Aerodrome
16607,Hanson Island,Canada,Pacific Outback Resort
16608,Mansons Landing,Canada,Mansons Landing Water Aerodrome
16609,Mink Island,Canada,Mink Island Water Aerodrome
16610,Nimmo Bay,Canada,Mimmo Bay Water Aerodrome
16611,Pender Harbour,Canada,Pender Harbour Water Aerodrome
16612,Princess Lousia Inlet,Canada,Princess Louisa Marina Provincial Park
16613,Quadra Island,Canada,April Point Resort
16614,Refuge Cove,Canada,Refuge Cove Water Aerodrome
16615,Rendezvous Islands,Canada,Rendezvous Islands Water Aerodrome
16616,Shawl Bay,Canada,Shawl Bay Water Aerodrome
16617,Shoal Bay,Canada,Shoal Bay Water Aerodrome
16618,Sointula,Canada,Sointula Water Aerodrome
16619,Sonora Island,Canada,Sonora Resort
16620,Steep Island,Canada,Steep Island Lodge
16621,Zips,AK,Zips
16622,Mont de Marsan,France,Mont de Marsan
16623,Cascais,Portugal,Cascais
16624,Warren,VT,Warren Sugarbush
16625,Lumberton,NJ,Flying W
16626,Doro,South Sudan,Doro
16627,Bethel,ME,Bethel Regional
16628,Ehpriam,WI,Ephraim Gibralter
16629,Dalcahue,Chile,Mocopulli
16630,Tolstoi Bay,AK,Tolstoi Bay
16631,Mardin,Turkey,Mardin
16632,San Carlos,Costa Rica,Arenal
16633,Bethel2,ME,Cole Dyke
16634,Quincy,MA,Quincy
16635,Belen,NM,Belen Municipal
16636,Lusanga,Congo (Kinshasa),Lusanga
16637,Itaituba,Brazil,Itaituba
16638,Sarmellek,Hungary,Balaton
16639,Gila Bend,AZ,Gila Bend Municipal
16640,Rockingham,NC,Richmond County
16641,Hua Hin,Thailand,Hua Hin
16642,Cranfield,United Kingdom,Cranfield
16643,Pittsburgh1,PA,Pittsburgh Northeast
16644,New Milford,CT,Candlelight Farms
16645,Seosan,South Korea,Seosan AB
16646,Oxford,United Kingdom,Oxford
16647,Fitiuta Village,TT,Fitiuta
16648,Naypyitaw,Burma,Naypyitaw International
16649,Baker Island,Canada,Blackfish Lodge
16650,Blind Channel,Canada,Blind Channel Water Aerodrome
16651,Camp Orkila Eastsound,WA,Camp Orkila Seaplane Base
16652,Minstrel Island,Canada,Minstrel Island Water Aerodrome
16653,Port Harvey,Canada,Port Harvey Water Aerodrome
16654,Shaw Island,WA,Shaw Islands Water Aerodrome
16655,Simoom Sound,Canada,Simoom Sound Water Aerodrome
16656,Danielson,CT,Danielson
16657,Ruwaished,Jordan,H4
16658,Gainesville,TX,Gainesville Municipal
16659,Wichita Falls,TX,Kickapoo Downtown
16660,Gambella,Ethiopia,Gambella
16661,York,NE,York Municipal
16662,Naknek-1,AK,Icicle Seafoods
16663,Jeffersonville,IN,Clark Regional
16664,Um Almelh,Saudi Arabia,Um Almelh
16665,Brady,TX,Curtis Field
16666,Dover-Cheswold,DE,Delware Airpark
16667,Tamarindo,Costa Rica,Tamarindo de Santa Cruz
16668,Deadhorse1,AK,Point Thomson Airstrip
16669,Jasper,AL,Walker County Bevill Field
16670,Bradenburg,Germany,Holzdorf
16671,Paloich,South Sudan,Paloich
16672,Toughkenamon,PA,New Garden
16673,Canton,GA,Cherokee County
16674,Astrakhan ,Russia,Narimanova
16675,Quarzazate,Morocco,Ouarzazate International
16676,Sirnak,Turkey,Serafettin Elci
16677,Gahcho,Canada,Gahcho Kue
16678,Los Angeles,CA,Whiteman
16679,Marfa,TX,Marfa Municipal
16680,Canandaigua,NY,Canandaigua
16681,East Haddam,CT,Goodspeed
16682,Gettysburg,PA,Gettysburg Regional
16683,Dowagiac,MI,Dowagiac Municipal
16684,Collegeville,PA,Perkiomen Valley
16685,Campia Turzii,Romania,Campia Turzii
16686,Wajir,Kenya,Wajir
16687,Ban Me Thout,Vietnam,Buon Ma Thuot
16688,Eastman,GA,Heart of Georgia Regional
16689,Tarentum,PA,Rock
16690,Dewar Lakes,Canada,Dewar Lakes
16691,Jungwon,South Korea,Jungwon AB
16692,Three Forks,MT,Three Forks
16693,Amari,Estonia,Amari
16694,Hereford,TX,Hereford Municipal
16695,Lafayette,TN,Lafayette Municipal
16696,Smith Bay,AK,Smith Bay
16697,Moneta,VA,Smith Mountain Lake
16698,Dune Lake,AK,Dune Lake
16699,Junction,TX,Kimble County
16700,Patterson,CA,Del Mar Farms
16701,Porto Belo,Brazil,Costa Esmeralda
16702,Encino,TX,El Coyote Ranch
16703,Rivas,Nicaragua,Costa Esmeralda
16704,Brockport,NY,Ledgedale Airpark
16705,Duqm,Oman,Duqm International
16706,Austin,TX,Austin Executive Airpark
16707,Doris Lake,Canada,Doris Lake
16708,Graf Ingratievo,Bulgaria,Graf Ingratievo
16709,Castroville ,TX,Castroville Municipal
16710,Indian Head,MD,Maryland
16711,Reno,NV,Reno Stead
16712,Jijiga,Ethiopia,Jijiga Garad Wilwal
16713,Kasane North West,Botswana,Kasane
16714,Zuanzhou Fujian,China,Jinjiang
16715,Seneca Falls,NY,Finger Lakes Regional
16716,Tartu,Estonia,Tartu
16717,Hope Bay,Canada,Hope Bay
16718,Moranbah,Australia,Moranbah
16719,Monroe,NC,Charlotte Monroe Executive
16720,Fairbanks1,AK,Van Curlers Sandbar
16721,Bridgewater,VA,Bridgewater Air Park
16722,Millersburg,OH,Holmes County
16723,Nakochna,AK,Nakochna
16724,Ticonderoga,NY,Ticonderoga Municipal
16725,Gerlach,NV,Black Rock City
16726,Jericho,Canada,Jericho Mine
16727,New Jersey,NJ,Old Bridge
16728,Franklin,NC,Macon County
16729,Mount Vernon,OH,Knox County
16730,Gorham,NH,Gorham
16731,Haverhill,NH,Dean Memorial
16732,Vina del Mar,Chile,Vina del Mar
16733,Lodz Lodzkie,Poland,Lodz Lublinek
16734,Meadowbank Nunavut,Canada,Meadowbank
16735,Katanga,Congo (Kinshasa),Kamina
16736,Stonington,ME,Stonington Municipal
16737,Scottsboro,AL,Scottsboro Municipal Word Field
16738,Bentonville,AR,Bentonville Municipal Louise M Thaden Field
16739,Columbus,OH,Bolton Field
16740,Delaware,OH,Delaware Municipal Jim Moore Field
16741,Selmer,TN,Robert Sibley
16742,Indianapolis,IN,Indy South Greenwood
16743,Batesville,MS,Panola County
16744,Effingham,IL,Effingham County Memorial
16745,Houston,TX,Houston Executive
